city,cityId,locality,localityId,bhk_numbers,bhkId,propertyType_name,propertyType_id,No.of Bathroom,bathroomId,amenities_name,amenities_id,minArea,maxArea,builderid,buildername,minPrice,maxPrice
Bangalore,1,Chikkabellandur,2016,,,,,,,,,1355,3350,158,Mantri Developers,11500000,28500000
Bangalore,1,Munnekollal,2116,,,,,,,,,1200,4000,64,Concorde Group,2160000,7200000
Bangalore,1,Sarjapur Attibele Road,2134,,,,,,,,,1591,2015,163,Sterling Developers,13800000,17500000
Bangalore,1,Sannatammanahalli,2146,,,,,,,,,1056,1521,64,Concorde Group,4803000,6919000
Bangalore,1,Off Sarjapur Road,2151,,,,,,,,,1089,1089,164,Pashmina Developers,0,0
Bangalore,1,Mico Layout,2162,,,,,,,,,2635,5965,158,Mantri Developers,22300000,50600000
Bangalore,1,Vishveshwara Puram,2166,,,,,,,,,1300,1745,165,VRR Builders,7523000,10000000
Bangalore,1,Annapurneshwari Nagar,2168,,,,,,,,,1200,5000,64,Concorde Group,4601000,19100000
Bangalore,1,Bidrahalli,2188,,,,,,,,,1339,4233,120,G Corp Developers,17400000,55000000
Bangalore,1,Chunchanakuppe,2197,,,,,,,,,1779,2015,164,Pashmina Developers,10300000,11600000
Bangalore,1,Doddaballapur,2207,,,,,,,,,720,1635,9,Brigade Group,3823000,8681000
Bangalore,1,Doddabele,2210,,,,,,,,,696,1380,9,Brigade Group,5469000,10800000
Bangalore,1,H Cross,2212,,,,,,,,,3450,4450,9,Brigade Group,34500000,44500000
Bangalore,1,Vivek Nagar,2215,,,,,,,,,1020,1550,9,Brigade Group,5600000,8509000
Bangalore,1,Marsur,2219,,,,,,,,,4900,4920,9,Brigade Group,50600000,50800000
Bangalore,1,Ramagondanahalli,2220,,,,,,,,,3050,3410,9,Brigade Group,24700000,27600000
Bangalore,1,Kadugondanahalli,2221,,,,,,,,,704,1144,9,Brigade Group,5100000,8000000
Bangalore,1,Thubarahalli,2229,,,,,,,,,1230,3100,9,Brigade Group,6974000,17500000
Bangalore,1,Doddabidarakallu,2237,,,,,,,,,1850,5055,11,DivyaSree Developers,18700000,51200000
Bangalore,1,Suradenpura,2238,,,,,,,,,1300,2266,6,Assetz Property,19800000,37500000
Bangalore,1,Malur Hosur Road,2240,,,,,,,,,2676,3695,6,Assetz Property,37100000,51300000
Bangalore,1,Anagalapura,2241,,,,,,,,,711,1266,9,Brigade Group,4748000,8454000
Bangalore,1,Kacharakanahalli,2243,,,,,,,,,1431,3188,143,Total Environment,16200000,36300000
Bangalore,1,Bileshivale,2255,,,,,,,,,763,5407,143,Total Environment,8345000,59100000
Bangalore,1,Babusapalya,2256,,,,,,,,,1479,4639,64,Concorde Group,1331000,4175000
Bangalore,1,Devarachikkana Halli,2258,,,,,,,,,1162,2400,36,Salarpuria Sattva Group,4414000,9118000
Bangalore,1,Tippenahalli,2272,,,,,,,,,3606,4176,1,Prestige Group,32800000,38000000
Bangalore,1,Chintamani,2287,,,,,,,,,565,1195,166,Saiven Developers,0,0
Bangalore,1,Harohalli,2289,,,,,,,,,302,1068,167,Sowparnika Projects,1791000,6334000
Bangalore,1,Dyavasandra,2290,,,,,,,,,1253,2733,1,Prestige Group,13800000,30100000
Bangalore,1,Kithiganur,2307,,,,,,,,,1029,1330,168,Emmanuel Constructions,3326000,4299000
Bangalore,1,Sampigehalli,2362,,,,,,,,,554,887,169,Axis Concept,3346000,5357000
Bangalore,1,Hallehalli,2432,,,,,,,,,2200,3150,169,Axis Concept,12100000,17100000
Bangalore,1,Sarjapur Bagalur Road,2454,,,,,,,,,8120,9905,1,Prestige Group,129200000,170000000
Bangalore,1,Konanakunte,2463,,,,,,,,,1050,1240,169,Axis Concept,6013000,7068000
Bangalore,1,RMV Extension,2481,,,,,,,,,1358,2524,1,Prestige Group,13800000,19600000
Bangalore,1,Lingarajapuram,2492,,,,,,,,,367,3330,170,Manyam Estates Pvt Ltd,2016000,18200000
Bangalore,1,Kolar,2629,,,,,,,,,1450,4050,192,Spectra Constructions,798300000,22200000
Bangalore,1,Bangarapet,2632,,,,,,,,,1082,1647,104,DSR Infrastructure Pvt Ltd,5951000,9058000
Bangalore,1,Tamaka,2633,,,,,,,,,1140,1601,172,NR Greenwood Construction,5700000,8005000
Bangalore,1,Vemagal,2634,,,,,,,,,2127,2127,172,NR Greenwood Construction,12000000,12000000
Bangalore,1,Basavanatha,2635,,,,,,,,,2470,4975,172,NR Greenwood Construction,16100000,32300000
Bangalore,1,Mulbagal,2638,,,,,,,,,1098,1737,173,Disha Loharuka Group,6953000,11000000
Bangalore,1,Hancharahalli,2648,,,,,,,,,3203,4856,150,Adarsh Developers,35200000,53400000
Bangalore,1,Hongasandra,2650,,,,,,,,,804,1822,150,Adarsh Developers,6222000,14100000
Bangalore,1,Byagadadhenahalli,2668,,,,,,,,,1168,1633,174,Premier Inspira,6422000,8979000
Bangalore,1,Arasanakunte,2684,,,,,,,,,2150,2916,175,Nester Group,16500000,22500000
Bangalore,1,Medahalli,2692,,,,,,,,,1460,1924,176,Artha Properties,7595000,9695000
Bangalore,1,Bettahalsoor,2699,,,,,,,,,1195,1915,177,Mittal Universal,8005000,12800000
Bangalore,1,Langford Town,2703,,,,,,,,,1050,1430,37,Provident Housing,5139000,6999000
Bangalore,1,Kaval Byrasandra,3127,,,,,,,,,328,995,167,Sowparnika Projects,1665000,5052000
Bangalore,1,Kambipura,3176,,,,,,,,,330,1453,167,Sowparnika Projects,1773000,7809000
Bangalore,1,RK Hegde Nagar,3179,,,,,,,,,868,1249,167,Sowparnika Projects,2857000,4111000
Bangalore,1,Muthsandra,3181,,,,,,,,,929,1357,167,Sowparnika Projects,3064000,4476000
Bangalore,1,Hesaraghatta,3183,,,,,,,,,547,973,167,Sowparnika Projects,3449000,6136000
Bangalore,1,Dasarahalli,3347,,,,,,,,,425,996,167,Sowparnika Projects,2800000,6561000
Bangalore,1,Narayanaghatta,3348,,,,,,,,,595,5640,132,Vajram Group,4430000,42000000
Bangalore,1,Bettahalli,3476,,,,,,,,,1045,1535,178,Mahendra Homes,5698000,8370000
Bangalore,1,Yelachanayakanapura,3523,,,,,,,,,1560,2500,106,Gravity Homes,7500000,13000000
Bangalore,1,Kada Agrahara,3554,,,,,,,,,1250,1780,179,ELV projects,9620000,13600000
Bangalore,1,Ejipura,3599,,,,,,,,,1800,1800,106,Gravity Homes,0,0
Bangalore,1,Gonighattapura,3694,,,,,,,,,3574,4263,106,Gravity Homes,20700000,24700000
Bangalore,1,Kammanhalli,3696,,,,,,,,,692,741,176,Artha Properties,2595000,2778000
Bangalore,1,Boovanahalli,3713,,,,,,,,,655,1820,180,House Of Hiranandani,5074000,14000000
Bangalore,1,Maranayakanahalli,3714,,,,,,,,,1245,1810,180,House Of Hiranandani,12000000,17400000
Bangalore,1,Sulikunte,3886,,,,,,,,,2700,4832,176,Artha Properties,17000000,28300000
Bangalore,1,Richmond Town,3977,,,,,,,,,760,3182,21,Godrej Properties,3248000,13500000
Bangalore,1,Kyalasanahalli,4195,,,,,,,,,1200,1500,181,Developer Group,2095000,2619000
Bangalore,1,Arehalli,4196,,,,,,,,,2400,4300,1,Prestige Group,39500000,70900000
Bangalore,1,Ramohalli,4197,,,,,,,,,1050,2463,27,Shriram Properties,2625000,6157000
Bangalore,1,Kaikondrahalli,4198,,,,,,,,,883,1082,37,Provident Housing,5300000,6494000
Bangalore,1,BEL Layout,4341,,,,,,,,,1682,1800,10,Vaishnavi Group,14700000,15700000
Bangalore,1,Doddathoguru,4423,,,,,,,,,517,1314,37,Provident Housing,4406000,11100000
Bangalore,1,Byadarahalli,4553,,,,,,,,,2028,3349,182,42 Estates,16900000,26600000
Bangalore,1,Jnana Ganga Nagar,4554,,,,,,,,,2984,3451,183,VDB Infra and Realty Pvt Ltd,21900000,30600000
Bangalore,1,Mallathahalli,4558,,,,,,,,,2312,3200,183,VDB Infra and Realty Pvt Ltd,16100000,22400000
Bangalore,1,Kuthaganahalli,4620,,,,,,,,,1230,2357,25,DNR Group,14200000,27400000
Bangalore,1,Samethanahalli,4684,,,,,,,,,1322,5290,184,Columbia Group,7346000,29300000
Bangalore,1,Gangapura,4685,,,,,,,,,840,1674,185,Definer Group,3863000,7698000
Bangalore,1,Madiwala,4900,,,,,,,,,926,1709,185,Definer Group,5796000,10600000
Bangalore,1,Geddalahalli,5239,,,,,,,,,3730,3750,186,TMR Developers,27900000,28100000
Bangalore,1,Rampura,5306,,,,,,,,,4320,4320,3225,TMR Group,40100000,40100000
Bangalore,1,Bhaktharahalli,5308,,,,,,,,,1000,1500,187,Navami Builders,11500000,17300000
Bangalore,1,Nehru Nagar,5391,,,,,,,,,1467,1548,187,Navami Builders,9965000,10500000
Bangalore,1,Kogilu,5438,,,,,,,,,1820,2125,187,Navami Builders,9249000,10700000
Bangalore,1,Bikasipura,5525,,,,,,,,,1148,1652,187,Navami Builders,10000000,14300000
Bangalore,1,Bellahalli,5561,,,,,,,,,1100,1375,188,Krishna Enterprises,6488000,8111000
Bangalore,1,Maruthi Sevanagar,5783,,,,,,,,,1500,1500,148,Century Real Estate,6525000,6525000
Bangalore,1,Sahakar Nagar,5786,,,,,,,,,2400,6922,148,Century Real Estate,16800000,48500000
Bangalore,1,Pattanagere,5793,,,,,,,,,1200,2400,148,Century Real Estate,3780000,7560000
Bangalore,1,Doddabanahalli,5796,,,,,,,,,851,1500,148,Century Real Estate,3971000,7000000
Bangalore,1,Uttari,5813,,,,,,,,,1305,1345,27,Shriram Properties,5546000,5716000
Bangalore,1,Koppa Rd,5852,,,,,,,,,652,1105,27,Shriram Properties,4397000,7452000
Bangalore,1,Sidlaghatta,5857,,,,,,,,,802,4200,149,Bhartiya City,10000000,52500000
Bangalore,1,Brookefield,5890,,,,,,,,,2920,3626,1,Prestige Group,75000000,93100000
Bangalore,1,Kotur,5897,,,,,,,,,1303,1706,2,Sobha Limited,9592000,15100000
Bangalore,1,Balagere,5929,,,,,,,,,765,1765,2,Sobha Limited,4900000,11300000
Bangalore,1,Doddajala,5930,,,,,,,,,964,2245,58,Ozone Group,9000000,24300000
Bangalore,1,Kalena Agrahara,5932,,,,,,,,,1200,1800,58,Ozone Group,4788000,7182000
Bangalore,1,Kannuru,5933,,,,,,,,,472,1047,21,Godrej Properties,3959000,8783000
Bangalore,1,Muthanallur,5936,,,,,,,,,1260,1680,58,Ozone Group,5416000,7222000
Bangalore,1,Sadaramangala,5938,,,,,,,,,888,923,37,Provident Housing,6485000,6740000
Bangalore,1,Vaderahalli,5940,,,,,,,,,1003,1526,189,MBR Homes,5252000,7991000
Bangalore,1,Mitganahalli,5941,,,,,,,,,1235,2176,36,Salarpuria Sattva Group,9899000,17400000
Bangalore,1,JP Nagar Phase 7,5943,,,,,,,,,1300,1978,148,Century Real Estate,9100000,15400000
Bangalore,1,Thyvakanahally,5946,,,,,,,,,2850,5885,148,Century Real Estate,36000000,74400000
Bangalore,1,Vasanthapura,5949,,,,,,,,,2695,6433,148,Century Real Estate,64600000,154200000
Bangalore,1,Doddakallasandra,5952,,,,,,,,,1378,3504,190,Jain Heights,978300000,24800000
Bangalore,1,Somasundara Palya,5956,,,,,,,,,1462,2281,48,LGCL Group,25200000,26200000
Bangalore,1,Marasandra,6061,,,,,,,,,2651,3565,48,LGCL Group,25100000,33800000
Bangalore,1,Kodipur,6062,,,,,,,,,2027,2247,48,LGCL Group,12200000,13500000
Bangalore,1,Raghuvanahalli,6063,,,,,,,,,430,1110,37,Provident Housing,3500000,9034000
Bangalore,1,Kasaba Hobli,6107,,,,,,,,,833,1801,64,Concorde Group,7000000,15100000
Bangalore,1,Adde Vishwanathapura,6116,,,,,,,,,1260,1760,192,Spectra Constructions,8141000,11300000
Bangalore,1,Dodderi,6120,,,,,,,,,2250,2840,192,Spectra Constructions,36500000,46100000
Bangalore,1,Vasanthanahalli,6122,,,,,,,,,1437,3647,193,Birla Estates,17100000,43600000
Bangalore,1,Maralenahalli,6125,,,,,,,,,1878,2575,58,Ozone Group,19600000,26500000
Bangalore,1,Tharalu,6127,,,,,,,,,752,1748,21,Godrej Properties,7571000,17500000
Bangalore,1,Kuguru,6128,,,,,,,,,1200,2610,194,BSCPL Infrastructure Ltd,6359000,13800000
Bangalore,1,Sadahalli,6129,,,,,,,,,883,1082,37,Provident Housing,5239000,6169000
Bangalore,1,Palasi,6130,,,,,,,,,810,851,103,Hebron Properties Pvt Ltd,7570000,7800000
Bangalore,1,Ramanagara,6136,,,,,,,,,1109,1810,1,Prestige Group,14700000,24100000
Bangalore,1,V Kallahalli,6138,,,,,,,,,1500,3581,21,Godrej Properties,5250000,12500000
Bangalore,1,Kolur,6142,,,,,,,,,1230,1930,9,Brigade Group,9800000,15300000
Bangalore,1,Hebbagodi,6145,,,,,,,,,607,1406,81,Embassy Group,5623000,13000000
Bangalore,1,Harapanahalli,6165,,,,,,,,,743,1275,195,Peninsula Infra,2663000,4570000
Bangalore,1,Kommaghatta,6167,,,,,,,,,1141,1427,6,Assetz Property,9917000,13900000
Bangalore,1,Chikkavaderapura,6168,,,,,,,,,1500,2400,196,Wellnest India Projects,3000000,4800000
Bangalore,1,Panduranga Nagar,6175,,,,,,,,,1479,2534,196,Wellnest India Projects,1627000,2787000
Bangalore,1,Kuduragere,6176,,,,,,,,,940,1305,197,Sumo Properties,6768000,9397000
Bangalore,1,Sulivara,6201,,,,,,,,,1761,4632,198,The Phoenix Mills Ltd,30900000,81300000
Bangalore,1,Halanayakanahalli,6225,,,,,,,,,2678,8049,198,The Phoenix Mills Ltd,51000000,153200000
Bangalore,1,Nayanda Halli,6269,,,,,,,,,1248,1565,153,Gopalan Enterprises,7487000,9388000
Bangalore,1,Bilchikkanahalli,6270,,,,,,,,,1776,3012,199,Mahindra Lifespaces,22500000,38100000
Bangalore,1,IVC Road,6275,,,,,,,,,978,3316,122,Mana Projects,7845000,26600000
Bangalore,1,Hosahudya,6277,,,,,,,,,2425,4065,14415,Sattva Group,32700000,54900000
Bangalore,1,Banashankari 1st Stage,6431,,,,,,,,,1500,1865,2,Sobha Limited,20900000,26400000
Bangalore,1,Kondashettihalli,6432,,,,,,,,,638,1801,24,SJR Prime Corp,3825000,10700000
Bangalore,1,Kodathi,6442,,,,,,,,,1031,1333,17,Bren Group,5319000,6878000
Bangalore,1,Dyavarahalli,6465,,,,,,,,,1318,2001,122,Mana Projects,3882000,9395000
Bangalore,1,Baiyyappanahalli,6466,,,,,,,,,436,2299,5,Kolte Patil Developers,2769000,14600000
Bangalore,1,Mantana Kurchi,6604,,,,,,,,,1150,1565,202,President Properties,6210000,8451000
Bangalore,1,Jakkanahalli,6731,,,,,,,,,1826,1956,201,M1 Homes,13900000,14900000
Bangalore,1,Choudadenahalli,6743,,,,,,,,,1249,2503,1,Prestige Group,17200000,34500000
Bangalore,1,Soladevanahalli,6744,,,,,,,,,760,1240,203,GR Constructions,4599000,7504000
Bangalore,1,Gundur,6827,,,,,,,,,741,895,5,Kolte Patil Developers,9034000,15700000
Bangalore,1,Chikkalasandra,6828,,,,,,,,,1178,1756,132,Vajram Group,9836000,14600000
Bangalore,1,K Chudahalli,6829,,,,,,,,,2526,5260,51,SNN Builders,37700000,78600000
Bangalore,1,Budigere Road,6854,,,,,,,,,327,621,159,Icon Homz,2249000,4508000
Bangalore,1,Bidaraguppe,6922,,,,,,,,,1119,2171,148,Century Real Estate,12800000,25000000
Bangalore,1,Chikkanayakanahalli,6925,,,,,,,,,1300,1492,64,Concorde Group,5588000,6414000
Bangalore,1,Gummanahalli,7362,,,,,,,,,3435,4560,207,Renaissance Holdings,33300000,44200000
Bangalore,1,Bharath Nagar,7434,,,,,,,,,2095,3432,136,Bluejay Properties,12800000,21100000
Bangalore,1,Huvinayakanahalli,7484,,,,,,,,,2068,3950,208,RJ Group,20600000,39400000
Bangalore,1,Devasthanada,7487,,,,,,,,,1299,2010,29,Puravankara Limited,23200000,35900000
Bangalore,1,Gudgatanahalli,7636,,,,,,,,,618,1613,21,Godrej Properties,3458000,9025000
Bangalore,1,Krishnarajapura,7638,,,,,,,,,775,2400,65,Address Maker,4189000,14200000
Bangalore,1,Buragunte,7640,,,,,,,,,1810,2335,209,Surbacon Development,10400000,14000000
Bangalore,1,Thavarekere,7649,,,,,,,,,1455,2000,7,Sumadhura Group,967500000,13300000
Bangalore,1,Mandur,7650,,,,,,,,,1341,2917,150,Adarsh Developers,10500000,23000000
Bangalore,1,Chikkakadiganahalli,7653,,,,,,,,,3492,4228,150,Adarsh Developers,32000000,42200000
Bangalore,1,S.Medihalli,7765,,,,,,,,,2050,3720,150,Adarsh Developers,25000000,45300000
Bangalore,1,Gunjur Main Road,7923,,,,,,,,,370,1281,210,Oravia Projects,1500000,5747000
Bangalore,1,Sunkalpalya,8180,,,,,,,,,1335,2085,150,Adarsh Developers,10700000,16400000
Bangalore,1,Sonnenahalli,8181,,,,,,,,,1325,2060,150,Adarsh Developers,9775000,15100000
Bangalore,1,Ullal,8182,,,,,,,,,3150,3350,150,Adarsh Developers,25900000,27600000
Bangalore,1,Thippasandra,8183,,,,,,,,,2425,3340,51,SNN Builders,21900000,30200000
Bangalore,1,Yamalur,8184,,,,,,,,,520,1561,9,Brigade Group,5663000,17000000
Bangalore,1,Nosenuru,8185,,,,,,,,,1305,1665,153,Gopalan Enterprises,10200000,12700000
Bangalore,1,Halasahalli,8187,,,,,,,,,1417,1814,211,Windsor Developers,8868000,11400000
Bangalore,1,Singapura,8192,,,,,,,,,2325,2467,27,Shriram Properties,8297000,8800000
Bangalore,1,Iggalur,8193,,,,,,,,,1310,1660,153,Gopalan Enterprises,8750000,11000000
Bangalore,1,Uttarahalli Main Rd,8199,,,,,,,,,452,1562,1,Prestige Group,3856000,13300000
Bangalore,1,Nimbekaipura,8200,,,,,,,,,1190,1785,207,Renaissance Holdings,11000000,16500000
Bangalore,1,Lakshmipura,8202,,,,,,,,,636,999,1,Prestige Group,3692000,5800000
Bangalore,1,Byrathi,8203,,,,,,,,,1225,2030,7,Sumadhura Group,10200000,17000000
Bangalore,1,Volagerekallahalli,8211,,,,,,,,,1261,1476,212,Maarq Spaces,7186000,8411000
Bangalore,1,Seethanaikana Halli,8213,,,,,,,,,2550,3200,2,Sobha Limited,43000000,79300000
Bangalore,1,Dubasi Palya,8239,,,,,,,,,477,1350,213,New Dimensions Developers,2194000,6210000
Bangalore,1,Doddakammanahalli,8242,,,,,,,,,1200,2610,194,BSCPL Infrastructure Ltd,9655000,21000000
Bangalore,1,Kolar Chikkaballapur Road,8249,,,,,,,,,1141,1428,6,Assetz Property,9100000,11000000
Bangalore,1,Aerospace Park,8557,,,,,,,,,1293,2596,1,Prestige Group,14300000,28800000
Bangalore,1,Koralur,8562,,,,,,,,,666,1405,93,Ajmera Realty,3500000,7384000
Bangalore,1,NRI Layout,8655,,,,,,,,,1190,1795,214,Sipani Properties,9000000,13500000
Bangalore,1,dollors colony,8656,,,,,,,,,1800,2200,136,Bluejay Properties,8100000,9900000
Bangalore,1,horamavu agara,8658,,,,,,,,,690,1779,122,Mana Projects,8990000,23100000
Bangalore,1,KG Halli,8659,,,,,,,,,2238,3418,215,Azven Realty,13500000,20600000
Bangalore,1,Sarjapura main road kodathi,8660,,,,,,,,,1090,1616,217,Tetra Grand,5266000,7808000
Bangalore,1,Pai Layout Mahdevpura,8661,,,,,,,,,1280,2350,216,GR Group,8279000,15100000
Bangalore,1,Nelmangala town,8662,,,,,,,,,1141,1555,218,SV Groups,7330000,9990000
Bangalore,1,Chambenahalli,8663,,,,,,,,,1800,1800,219,SKR Infra Builders,8680000,8680000
Bangalore,1,Jigani Bannerghatta,8665,,,,,,,,,700,950,27,Shriram Properties,3262000,4427000
Bangalore,1,Arekere Hobli,8666,,,,,,,,,1188,1930,29,Puravankara Limited,8986000,14500000
Bangalore,1,Somashettihalli Chikbanavara Post,8667,,,,,,,,,2499,4318,220,Nambiar Builders,34200000,66800000
Bangalore,1,Chandapura Anekal,8668,,,,,,,,,3900,6924,220,Nambiar Builders,46200000,81600000
Bangalore,1,Pendurthi,8669,,,,,,,,,1100,1200,159,Icon Homz,4368000,4765000
Bangalore,1,BEML Cooperative Society Layout,8670,,,,,,,,,1163,2890,6,Assetz Property,6800000,16800000
Bangalore,1,Varthur Balageri,8672,,,,,,,,,1166,1545,6,Assetz Property,6019000,7771000
Bangalore,1,Kopa Gate Bukkasagara Village,8673,,,,,,,,,1200,2800,194,BSCPL Infrastructure Ltd,2524000,5722000
Bangalore,1,Anchepalya,8674,,,,,,,,,2303,6329,221,Fire Luxur Developers Pvt Ltd,8900000,20900000
Bangalore,1,Kengeri Satellite,8675,,,,,,,,,733,1723,222,Lybiana Infrastructures and Projects,2932000,6892000
Bangalore,1,AGB Layout,8677,,,,,,,,,3025,3600,203,GR Constructions,30200000,36000000
Bangalore,1,Parappana Agrahara,8678,,,,,,,,,650,2400,37,Provident Housing,2149000,7934000
Bangalore,1,Hejjala,8679,,,,,,,,,650,2080,150,Adarsh Developers,4561000,14500000
Bangalore,1,Sir M V BDA Layout,8680,,,,,,,,,1206,1365,223,Monarch Properties,6409000,7254000
Bangalore,1,S.G. Palya,8681,,,,,,,,,3850,3850,201,M1 Homes,24300000,24300000
Bangalore,1,Shikaripalya,8682,,,,,,,,,999,1321,145,Habitat Ventures,5782000,7645000
Bangalore,1,Ananth Nagar,8683,,,,,,,,,2407,3766,224,Scioni Projects,15600000,24400000
Bangalore,1,VGP layout,8685,,,,,,,,,1233,1734,225,Amsha Ventures,10300000,14400000
Bangalore,1,Rajanna Layout,8686,,,,,,,,,1500,1500,226,Astro Land Developers,7044000,7044000
Bangalore,1,Nagarabhavi,8687,,,,,,,,,1368,1992,227,Maangalya Projects,7834000,11400000
Bangalore,1,Govindpura,8688,,,,,,,,,1324,2688,228,Capstone Life,268000,17700000
Bangalore,1,Neelasandra,8689,,,,,,,,,605,1033,229,Aryan Hometec Builders,1815000,3099000
Bangalore,1,Sakleshpur,8690,,,,,,,,,1250,2575,231,Pratham Constructions,12600000,26000000
Bangalore,1,Doddenakundi,8691,,,,,,,,,933,1892,6,Assetz Property,10800000,27100000
Bangalore,1,HCross,8692,,,,,,,,,3510,4116,230,Chartered Housing,24500000,28800000
Bangalore,1,Kuvempu Nagar,8693,,,,,,,,,505,955,7,Sumadhura Group,2500000,4500000
Bangalore,1,Ramasandra,8694,,,,,,,,,4287,5659,81,Embassy Group,87400000,115400000
Bangalore,1,Kothagandapalli,8695,,,,,,,,,1200,2000,230,Chartered Housing,3840000,6400000
Bangalore,1,Thimma Reddy Guda,8702,,,,,,,,,640,3550,27,Shriram Properties,3354000,18200000
Bangalore,1,Queen Road,8735,,,,,,,,,600,3200,65,Address Maker,1490000,7968000
Bangalore,1,New Tippasandra,8737,,,,,,,,,4044,12066,1,Prestige Group,41900000,125100000
Bangalore,1,Lakshmi Layout,8739,,,,,,,,,3835,7310,81,Embassy Group,70800000,131500000
Bangalore,1,Kariyana Palya,8740,,,,,,,,,2600,2600,219,SKR Infra Builders,22000000,22000000
Bangalore,1,Mahatma Gandhi Road,8741,,,,,,,,,1521,1849,227,Maangalya Projects,6914000,8405000
Bangalore,1,Halehalli,8742,,,,,,,,,1042,1513,230,Chartered Housing,5990000,8698000
Bangalore,1,Chikku Lakshmaiah Layout,8743,,,,,,,,,1200,2400,230,Chartered Housing,2071000,4142000
Bangalore,1,Nagashetty Halli,8746,,,,,,,,,604,1923,233,Hiren Wahen Group,7800000,23900000
Bangalore,1,Tin factory,8747,,,,,,,,,1002,1263,234,Saritha Developers,4759000,5998000
Bangalore,1,M S Palya Road,8748,,,,,,,,,670,1495,232,Keya Homes,4206000,9385000
Bangalore,1,Nagondanahalli,8749,,,,,,,,,1500,2750,235,Countryside Building Systems,6000000,11000000
Bangalore,1,Anandnagar,8750,,,,,,,,,1098,1424,237,A R Group,6954000,9018000
Bangalore,1,Lingadeeranhalli,8751,,,,,,,,,2980,4940,238,Koncept Ambience,27100000,45000000
Bangalore,1,Chola Nagar,8752,,,,,,,,,877,894,159,Icon Homz,7749000,7900000
Bangalore,1,Shampura,8753,,,,,,,,,1246,1582,22,Durga Projects,9214000,11600000
Bangalore,1,Kyathasandra,8754,,,,,,,,,1200,1500,212,Maarq Spaces,2145000,2677000
Bangalore,1,Marasur,8755,,,,,,,,,695,1760,27,Shriram Properties,5528000,13900000
Bangalore,1,Jinkethimmanahalli,8756,,,,,,,,,432,1157,21,Godrej Properties,2500000,6696000
Bangalore,1,Muneshwara Block,8757,,,,,,,,,2807,3045,239,Bricks and Milestones,17500000,18900000
Bangalore,1,Mahipalpur Extension,8758,,,,,,,,,698,953,27,Shriram Properties,3203000,4244000
Bangalore,1,Gulakamale,8868,,,,,,,,,1133,1626,35,Arvind SmartSpaces,9128000,13700000
Bangalore,1,Jcr layout,8997,,,,,,,,,2110,13470,81,Embassy Group,17200000,109800000
Bangalore,1,Ganapathihalli,9133,,,,,,,,,1280,2545,21112,Ahuja Skav AG,8000000,15500000
Bangalore,1,Koppa Gate,9135,,,,,,,,,376,1341,6,Assetz Property,4000000,7500000
Bangalore,1,Indlawadi,9148,,,,,,,,,1165,1590,134,Aparna Constructions,10900000,15000000
Bangalore,1,Sunkadakatte,9149,,,,,,,,,690,1450,241,MJR Builders,7065000,14800000
Bangalore,1,Mahanthalingapura,9150,,,,,,,,,920,1300,241,MJR Builders,4913000,6943000
